wallet,initial_usd,final_usd,cumulative_roi,avg_daily_roi,volatility,positive_days,max_drawdown,sharpe_ratio,sortino_ratio,avg_recovery_time_days
7x7AoWo5wNZBH2sQEX9eG8xsg1YWFxrkiyAkr31rLvJM,272.95381276176,562.19655299328,105.96764972980148,3.823258989237648,27.219451994903167,73.0,-50.03669612682601,0.1404605423339732,80.96230825797878,1.5
CsMkFQPBCJW4jbknsTHnLpXiGR6CqgoY41RZnjJApwao,364.6405804704,748.2675408739201,105.20687519437,1.2323744121711688,9.794871132411211,77.0,0.0,0.125818338547941,,
GsnrjgQTtvy2dwTHaY8pevyYQfVZ79cN1uqFf4XRBrcr,689.16656261232,1395.3506518891204,102.46929081991073,1.8993373050630888,15.492812676280598,72.0,-34.165384274532855,0.1225947376212042,0.2684063391595565,1.2
GwV14tHK9DcUE367xiSvFhG1EzD75w1xg12ANuYXAd2v,2817.85744788912,5702.57909534448,102.37287374548802,1.2507192138496783,9.973157311815664,68.0,-9.155920219703678,0.1254085516497261,0.6096151553552941,1.4444444444444444
HV46W89bdQ9UMoc43Ji4UJGqr9kyUQXKhr4ecLjPU4mj,125204.78886530784,252942.53341225733,102.02305016013926,1.1909639001881247,9.38270532212218,74.0,-0.2676851706373262,0.1269318239570112,9.041636546777964,2.0
46Cvt9djeDDjDdzuppVSauafUvJKvwM5CFDy7mnLvwWA,8510.012077557121,17155.78382187648,101.59529346756472,1.2347303436146997,10.24853562461742,68.0,-3.541173773473115,0.1204787092361589,1.2734550969521252,24.0
4N57v3ScRfujP5RzhCnBXhcm6sR4juRFkUCChy2UTvvx,122787.47747995247,247219.30706135865,101.3391855058853,1.1944878507400187,9.534340212173593,73.0,-1.5370413149522804,0.1252826964591507,1.7336231143918943,3.75
FN5YBHcQWpBiB4sceywGQQdCrCvVZAKGCybce6oQ2koB,14388.94525071744,28900.073898091207,100.84914769308917,1.1986458125753192,9.662251386330691,65.0,-2.4138632341290407,0.1240545049646563,2.635925986949443,3.6666666666666665
CsxL23vdZrFcsVXg2TLgvtE6kUujtf75JxwmZvj53u4Q,1393.2813982152,2795.53901367408,100.64425013175216,1.2028593993394436,8.757505953418883,72.0,-18.38170699603552,0.137351822052699,0.3293601325106589,1.4
66keQULBRr5gmKqY8M53VmjHkW1KdyGPhaJu8pCvK5oW,81522.50297483761,162313.6960149432,99.10293488540492,1.0737591817631416,7.281366052533258,71.0,-1.6170888030133672,0.1474667217684475,1.6717144704584297,4.0
EJGePkdvnj3XDcxdCXiroxrDLcrnekYv43wj6cossD9D,318.85211484672,632.6988893131202,98.43020003717837,2.930595280203893,23.702646912957896,75.0,-55.47401159142124,0.1236400006702111,28.20985827382128,2.0
b6R8gm4SUPWgAQZTHfCE7M3jN3FzGeQ9SxGQ4ro4NC5,13188.10407814224,26117.593002528964,98.0390270487466,1.2692165440083791,10.49413807138326,66.0,-26.23851985203796,0.1209452872999107,0.1691116189541939,3.571428571428572
3VoSWiHWjm6TAKRGkoMpT87eD6eWYczAYLayCpDxQwbn,27588.3087047568,54393.53472836833,97.16154154455198,1.1264537686552756,8.414463500019103,60.0,-9.28553751386481,0.1338711337511557,1.3518760034457085,5.5
6GPEL5xWMqxyRgi5KqCxmX7rfC37cG3EePYwJHnzx9ii,333.56154712608003,651.4953942873601,95.31489762550687,1.9628296852442688,16.56116516134469,75.0,-43.311295224671305,0.1185200235684924,12.765105318889905,2.0
EbpM3v7kkDyBd3LYXtfsCns2t9TYbfX3FYTswhhQTVCD,15537.914456507042,29940.485897258885,92.69307976348308,1.1041181477611282,8.386511523628908,72.0,-16.463813016070926,0.131654042881869,0.1571915896122626,7.333333333333333
CvFbZJuqayLF9KKBiALY8hg5wNZsZHBohau3nQuoCQ5z,7851.511940282399,14881.4996140392,89.5367379840468,1.0612652803447031,8.355911045032414,69.0,-4.467015266894239,0.1270077283763839,0.8727724215836392,4.5
5z8a6phB7u7T4V443MNFeKi26JALV8nfx57z7Nmv9Gsk,4114.2542623104,7752.74992750512,88.43633458743714,1.05333902802647,7.8868244255842,64.0,-6.196659338276277,0.1335567994400288,0.6274174513923849,1.6666666666666667
5G5ajwkJJJVYNjc9KQY6FTpN1H7qs37ZXUUv3wirnfzV,28894.82408251296,54306.54233766769,87.94557178333474,1.1695295288577834,10.697357398948643,70.0,-9.946716869530633,0.109328826292438,0.4481623848315042,4.166666666666667
7VGe2Z9omwJtXavguYw9pnQvsV2nzaE5y12isKAApCeG,35422.46526942864,66454.2377665536,87.60477923005244,0.9191879255262728,5.194945887550607,73.0,-2.06821147629898,0.1769388835654774,0.9346595070059056,6.333333333333333
8PcXoZ3HZrFcJMPM25zDJMK2kgwpaxx7HZXB8rzsaQHQ,19530.76644621024,36055.40056928928,84.60822143662206,0.8923869112602612,5.016997242455543,68.0,-2.512927789379892,0.1778727131258073,1.7386621621271845,1.0
4ih4LAxAeveDKH3XCdArruDTEzA3GTMz3fqcwK2bJrZp,38414.02286865312,69788.62852299456,81.67487628572215,1.334006124196645,11.923797054366451,69.0,-40.70558774321984,0.1118776274130006,0.0933776762261289,3.5
EeTvxa9KeyDjC2xE1i7GD9C6E9VrADQGwL8DYQtCZhy8,40115.92359196032,72812.49470087807,81.50521833048487,0.9564109847879796,7.36301344143542,76.0,-0.2437540509897223,0.1298939615410409,,
EseKvNwM175eHmkf7m7Kw6qbwKwbhd9VcBoWQAfY3xrD,19376.56947670704,34835.70557577073,79.78262673197864,0.7832635260211367,2.4794450427901653,70.0,-1.7667516886555257,0.3159027574733884,1.264332552172264,1.5
8vE8tCJ13nz3kkhuay9cjU6dDuvTHS6NX8AHHH9ZJ15x,38206.80846249072,68566.72267716576,79.46205254092521,0.9504358249413712,7.553198056038672,68.0,-1.8385829535142184,0.1258322392567889,1.7559516927478351,3.2
5K1q94tNt29z5WriFRfn5CnuSk2EcjhKxuhXKMtAo3pR,11575.29430082688,20698.37971447056,78.81514868258662,0.8944569107201445,6.320937195423074,74.0,-2.3787455409887435,0.1415070080695962,1.3113676292644307,15.0
8ywysBUqsT6Wv2T9oPJQeUWeQQVLfSpgtqJQj3JmMt96,7666.72159006416,13547.241630384002,76.70188582223747,0.9367003367779472,7.629336233495148,66.0,-3.886922522851662,0.1227761246994912,1.5006325562133598,8.25
8BPxN15BBinxmgs5LZvMFSD3RWTbRuqGLLKnrRXBgoaZ,5383.933037789281,9468.569660170082,75.8671512760495,0.9671762314005238,8.12823870932684,63.0,-7.715735004891705,0.1189896441268052,0.3640857802426266,1.3636363636363635
3DVF67TSGxncszWBWPxZLd722NRw9hqhpXcF5CAsF9LJ,41005.66005976128,71949.81835959265,75.4631391245346,0.899983895611145,7.067541530450016,68.0,-1.9263966604192568,0.1273404467074762,1.5356384857410603,3.5
5ibWhRvTB3hJopuVKD1TtPSiNNtLzA9vJYvtgXCUNrkW,541.0208837592,947.29042605936,75.09313494097654,2.086651130097612,17.597435953183197,72.0,-36.845237841810345,0.1185769981291028,0.7166499973014653,1.4
EWScV5AeCNBNvfsDaVZRgSTbtb2XXkaeFMsPaQQescDY,1768.6625458569602,3086.7173989291205,74.52268699643496,1.1039917618553037,9.501505106485116,67.0,-18.11924217055426,0.116191250700038,0.2821854946626973,1.5
7DzteSzYLmfSCeBumEV75ycopEL1XLFGKZL1JdNDywpk,404.37645142752,703.0504987387201,73.86039574184603,11.698355067760897,74.778500515696,74.0,-78.95123556024917,0.1564400862157621,1.6550407033052472,17.0
68o8UWda5YMW1VDAHmVWceDLkSerhsCHypfXDRFQmwze,79479.47910401617,136469.9263141205,71.70460583356359,0.8539810976887878,6.642004121481175,74.0,-1.7804866673900617,0.1285728045435703,0.8424906843774912,4.666666666666667
FqUE87vZjsHsRJtLX2btee9FnkKR5XLWFBWss8i3UwsU,3445.3789104321604,5897.469074287681,71.17040614693813,0.7896837938867665,4.504439807578151,65.0,-13.099919381845067,0.1753123202042179,0.2169524097088014,1.4545454545454546
AB6z9PDMtqR5oNH9deAvNPdLj8ZJjmtvNSPkcW44edRo,28969.24356927744,49510.4482608792,70.90694184844435,0.8513562779621964,6.7187043895777,70.0,-2.620791870355812,0.1267143527378361,0.9839885921957736,6.75
9LiZhFCfsmkBysW1qF862oYJPtF7dW4Fi6x1kJ7B6Tg3,27540.993811475044,46876.809825101765,70.20740117798651,0.827282648626846,6.253774919651885,67.0,-2.931070013930776,0.1322853251445283,1.432655805303533,8.25
F6n7S5iyrvPmsbHqpaScLpcZRCZWcoSFPJNNAP3DacJo,516405.6490523112,874235.9650348527,69.29248675711018,0.7964528743262799,5.632732727618998,70.0,-1.4722258052004262,0.1413972423049703,1.523264001254281,5.25
Bwb5n55jCGhCPBZv4WtGUECyZZswwZ6E9uv68DRYECC4,107838.27645537649,182328.2030023858,69.07559077859823,0.8215136993896274,6.33478158758599,76.0,-1.6854097104117522,0.1296830345342156,,14.0
54Zbuj6qcgdMSShoNUdqy4XYzYQQEbeB92tAzrTXgk7T,6226.42115629248,10523.962213032482,69.02104674363164,0.7267612518847306,3.399701117395276,74.0,-6.277255735501649,0.2137721013668248,0.3559954520191196,15.5
Cv7nJrv7VmtgD5MHnvKMNJYoiDkv28dwQsFLh1aXUMHA,4446.23280429744,7461.402303903361,67.81402666751171,0.8251760800882991,6.607552288686491,73.0,-3.665506198335625,0.1248837760241674,5.498875325107149,2.0
CHivrf1vzV2PMS5ddFidzzCa8b8nUxqeFe1gNwLufb2S,709.6071775104,1189.389930336,67.61244362111434,2.1194585850426773,22.796043009821283,74.0,-59.71660410150885,0.0929748458594127,0.1640514816908665,
ASKGii89V14KgMzyKqFWmRn6C9a5vN7AZwZevk4J7cdG,3430.64832837168,5728.79235148704,66.9886214832795,0.8629433746526292,7.055247520195133,63.0,-9.03698187341292,0.1223122749673227,0.3289865308255353,1.6153846153846154
AnGPzHPaLkfBeiB57JLq81csw79prcrmardQDRd79q5X,5403.916492191361,9006.52503569472,66.66662130529062,0.9125438036366248,8.53015232934421,64.0,-12.544408980586155,0.1069786058213077,0.4687416402077449,11.666666666666666
DidEdeU37zdEMgNgiFJECyPkc6QXDr5Du25BtqDWwvp4,1181.56014249936,1957.79213750496,65.69551282964173,1.0750933694328952,9.733349171024816,70.0,-18.790990711673523,0.1104546185020607,0.5072394172870635,1.4285714285714286
2hpwgarRQxT8yAgn5RQPBeGnNqxhNVfd8YhKVQEqzqu8,2553.7276861824,4206.06684313248,64.70302867022535,0.9987152039804772,8.95465178083078,67.0,-19.841018908104854,0.1115303228338176,0.2371675983661672,1.7
G7NvViiFbzCdQ6btPMuPQUFHtEKc8AZaNernznPWGJMK,9135.898422144,15043.997936147522,64.66905870672997,0.7345460373196671,4.851072118494167,71.0,-3.229029371260008,0.1514193191478833,1.7971935748551573,10.5
ArDRMDHQD4WzdbiBmGtzbdfE58HzWfFJBSYNCVPGfPpV,38862.02389738032,63986.63907670368,64.65081501073597,0.7028702899167084,3.858223940066079,73.0,-1.9611494992171703,0.1821745706924078,1.128298183255522,1.6666666666666667
6omX2ywky4d3SZGwVNZmJUW71amhq91JGcjPBC2ybcnr,517.5129230232001,851.3944573886401,64.51655978269594,1.814103466537029,16.149702382547,72.0,-33.562053327308355,0.1123304580830871,4.39278826372506,1.4
V5miciRCb71JqMkLzEWxuUNjnfMToM1NooWmPgRkX3q,6313.901568761281,10313.562824166722,63.34690542523188,4.60446708285693,41.75551063776331,64.0,-86.08598941408474,0.1102720817571008,0.2239558090630133,
A2P5uoC6M5znwS2myPtEd32UQJ8e1DELh16on55CQTkh,21874.6757314488,35607.63198483217,62.78015922146799,4.529783951729674,43.983495631266415,67.0,-78.37872063867087,0.1029882660920111,0.188574820095802,25.0
7pdaDe1kpw3UBdZyX9zeJYx1fzvQTs86WCBNcteeFSHT,41106.03639341472,66779.03670176641,62.45554804321773,0.9336401795525416,8.541496622724571,70.0,-31.83698839577932,0.1093063921688619,0.0788159280907641,6.75
Et1ZgG2arLXwajtLeGHCyTeNp84MtGks98yWbaXvZihi,26546.560657593604,43104.12476622673,62.371786395225016,0.6820712618144363,3.709458059396633,75.0,-2.1083183211690617,0.1838735607447142,0.5916678871069905,10.0
33yRccunKEW8yyff19hFUcbAUNkotMzgauoWiVtos6ji,1680.7628858217602,2727.600269244,62.28346617199483,0.8250237387941124,6.575984301795837,68.0,-10.697002821303052,0.1254601137914527,3.540249040489294,1.6666666666666667
37v7DEt9vEWUAEJXMZ4198qoEZxr9t47Wd6pT1qm814x,8376.36911482176,13539.07915029072,61.634223190256535,0.646939962611163,2.503114118070068,67.0,-6.949816229516015,0.258454042482874,0.4221223761218385,2.4285714285714284
Ee4Rs1sGcmeSysGz7g9edx9TKsHFiLewAMAXqbAKvGhi,3102.15616846512,5009.264767850401,61.476872723944034,0.7638250554709957,5.675674439415336,66.0,-12.890629658785771,0.1345787295632268,0.3726051774604866,1.4545454545454546
3NeNZcRAvfNkFV3iytDPmk1bWdRwzZytmrGU21Bh64rt,424371.49508533726,682389.7694468981,60.80009551764917,0.736983041754429,5.823766068255738,71.0,-2.149312779004962,0.1265475008983596,0.9512765079548474,8.0
DeqyZayfiJAKu3PfjHb4Px63bKepWshWjZYr9J1L8EgM,15706.67323170192,25184.54426790864,60.34295675723899,0.7177156127425839,5.378154435238296,71.0,-3.377729982769008,0.133450167968407,0.6172596336246507,8.0
BxB4sHHxuH5fjCcddLrd2rLmsUrYGexodWLisaVYHkm6,4901.65344886464,7836.382502597761,59.87222647110816,0.7114743973787012,5.248070033806398,69.0,-3.654005717707151,0.1355687696230442,0.4485038320248715,4.4
36f3xZf6BDzEJvKeXGCodvDAf9GbfYm3LbfLYX4zEXN9,361929.13475863874,576998.4348108745,59.42304152874014,1.604128758179026,19.772798001374586,66.0,-44.19918686009801,0.0811280607867186,0.1690852506827347,2.5
3etyk1LXFQYPLMK28mTUh8iuKE9jcJr3da9EHNGu8C6L,865.21251755952,1376.7895911648002,59.12733151945962,1.0369975570942098,10.06328606051352,74.0,-37.5516318676552,0.1030476079938934,0.0728036817962017,1.3333333333333333
9cRBiUTJcfBkn2T8utr6LXbdymE9wTr3nF6Mp4KADFtG,5188.235696991361,8246.879828739362,58.95345374385551,0.6753889636075354,4.168296972315795,66.0,-9.051793974464886,0.1620299532622569,0.2451693344187416,1.5454545454545454
2WS6c24tPb9R62LJgUQryuakzYU8f2BGhRXwSsuzCgs1,6478.786107156481,10290.462255547684,58.83318395371653,0.701609855755087,5.242749336965322,69.0,-5.895123211640336,0.1338247950952395,0.3289451461241339,3.0
24mbTwmyNhksbfiz14hetgq813mof5MnJJK3T7wDq21H,56652.958792116966,89663.8129213992,58.26854383795321,0.6216089588280895,2.6325704537739463,75.0,-1.7957145791863038,0.2361224399282367,0.5541529766201279,8.5
N1vBVACRNNaeMAveeu4UkymnzKhmfwdYe6es8StoEby,829.17636726288,1308.72197752368,57.83396985176809,1.2078157299467218,13.619904302404883,75.0,-31.73597556965199,0.0886801921018972,0.1778792566840349,1.0
Evv2DsmYAUS6WC2kDwVePRJC6opjkRWSUPcDzStT8VwD,1816.5023107608,2852.92552865088,57.05598125311487,0.9728536606782408,9.23809437820445,69.0,-19.55872050661264,0.1053089112158787,0.1865821712519726,1.625
FheMbKe82kcm9fAt9vJeVM34Tc8Ns1LqwNkYLAVFEjHx,145808.30628576578,228125.6548313817,56.45587047989188,0.669380384242104,4.928892003391194,72.0,-2.142136196661519,0.1358074763621427,0.8070121386388938,8.75
AVaaMoLVBkzVy2dZfUNbXXf42dFTbXJ1ZNLnueK3A9J5,44621.07557280672,69599.5725995448,55.97914596653211,0.5856713227151954,1.7276541920264656,70.0,-1.678373962228502,0.3389980040092558,1.022430607240274,3.333333333333333
ACiDHb2zjBY3jWRTRFGG9m3KDzYEtTns2KYXfpK1eG1j,67368.20214840768,104902.96229697744,55.71584063633339,0.6652850337077836,4.993306606082419,69.0,-1.5102330944193691,0.133235366099368,1.300432150274123,3.8
4iCAnW9No9RzbCm19zVaT7gkizSA6HS8qbyXCp3TaQYK,139275.0349801949,216503.9266553136,55.45063527436971,0.6674458798217268,5.085364999921866,73.0,-6.0440973503992295,0.1312483725026584,0.3499551717262786,8.0
9CzD1T73qzq8pXSdZztxATFHKuWSajVqFxQw4ngZPiQb,1220554.9584581498,1892781.2713364195,55.07546450243018,0.670098924149991,5.199925239319826,66.0,-8.521979415487024,0.1288670304493921,0.2671866347163139,18.0
9UsMHbXhHCvR21fMFL6Gh19X1wSqUpgvfYRCfz6qmGVh,5104.4746027828805,7910.61976250256,54.97422120956018,0.7151437052928383,6.2953273955918565,64.0,-5.761589030443012,0.1135991284255684,0.365815591085514,3.0
7jiSGwfybNv8kWvdmhHZpgeWozp1kWFt1XqGEN2nGyZ6,140448.82220997888,217210.09202125104,54.654263811845816,0.649128467327046,4.770056310901305,71.0,-2.091563265081967,0.1360840260614015,0.702267082860286,4.0
A7TMsogXFaGWQwGFe5vXo8zehmafznpFasVoeksq3Ki8,1013.7194258630402,1567.5018376128005,54.62876587161107,3.800731199448196,33.49186962114689,71.0,-67.20409923340463,0.11348220456013,0.2004454947548045,6.5
AZjnXX6VR1t5rBEakKmJGQvyHNHekL19vQgtbeyjFPYc,2819.99473729584,4359.202788628801,54.58194765316987,0.8419866293714949,8.052941581375666,63.0,-12.796832643505072,0.1045564059869487,0.2753732358593479,1.5
6B3Jr2QtAddT1YB17qrDQdURMdztYwkPMwJRx6bfqwmx,4789.76107090416,7356.124245161761,53.58019191911696,0.6371046639746866,4.301789965736075,65.0,-7.491033386909414,0.1481022246667666,0.4895069262232531,1.6
tDzMQZx2kHjT9Uoz4oBPD4q49SA7VntJU1guUVRUEBV,737.7139622798401,1126.09412562048,52.64644336408997,0.7569151107337981,6.746521946997834,75.0,-27.193534202308665,0.1121933815201803,0.1045156457153863,1.0
EBnSNETQSXidTGainDD2aYzeE9dPZabimootursWLd9U,5404.629901519681,8238.276813300481,52.42998990521129,0.6847858602285116,6.031701479771147,66.0,-8.518109716248663,0.1135311259227792,0.2648198007689676,2.142857142857143
9EndLXwf7mayVKPxJfj29A5u8yJFpzL2MHMwNNZKf8fu,29479.06149668064,44917.11388809841,52.36955183649962,0.5741480440685411,2.724292177366185,70.0,-1.888167808793988,0.2107512728769133,0.946083166287406,4.0
5eBKBdUCEbAFCqLAgfHq8aR4q17ZXSxUBiWa5xmh2aSV,44519.70061146192,67800.66157936465,52.2936152942342,0.6321193054544929,4.857315421822307,75.0,-1.8640945313661048,0.1301375864154488,5.519016078631349,15.0
5kky3JD3o7E71nkEtvkCPZRbdQ1xyNNyVKqbj6wejmTF,1317.60934848816,2005.20941358096,52.18542702977632,1.1626652119902,12.203681768717026,69.0,-27.746641216691724,0.0952716757143389,0.2547010293163713,1.625
J6isnUTz8f8fuDrumT2AWszXsZ6S76n2LmtMpooRakC3,7488.4244582784,11382.82514608512,52.00560824916232,0.5775879154910376,2.9324887875912777,67.0,-4.716605213582729,0.196961679081291,0.4254570224089091,2.4285714285714284
31yQtvfT4EqdZrZhx2seDdbRRCsaSnNNYj9XCVrnW75n,9645.59266446672,14605.012544011202,51.41643496738597,0.6210027325323063,4.7008110002369,71.0,-3.7529119547998144,0.132105445741386,0.6850905812852413,4.5
CLLfnpvkJQ7u4Khuiwos3GD4jA1wghNuL22VKXiCNvQT,80518.933467804,121861.23690537218,51.344822462283545,0.5667218222369695,2.7744859800852297,74.0,-1.8405505002642584,0.2042619160106768,0.5474145370205244,5.0
PbCwPvA9pEiyHoV7VGmPyiYHnR4d5rf3heQjvS7URrQ,4023.638323155361,6078.3563923968,51.06617206166079,0.605433608618064,3.936820271609378,64.0,-7.858399835612466,0.1537874647171946,0.3287441570778294,1.6666666666666667
2RUnDoWsLFVKVnZy4JyQncgq8PWGf34TXKugSWj4JF31,14373.864990638402,21698.15306596656,50.955592529207806,0.6310728797835884,4.99649746111917,70.0,-10.210518890069563,0.1263030522269561,0.1857488484484155,5.25
2GKacY8zR2pQZfVqN4uvx6EyvSZDAhfzgNTyjype9bfh,16459.890547669922,24831.24236653008,50.85909772374043,0.586171613474144,3.732615492598237,69.0,-3.487618552262813,0.1570404491532868,0.5855357787555177,3.2
BJocvUTDwMdyTRpei7JpF6FDYZPD22zY7KzorMSEGTi2,1296.6486060091202,573.8206816243201,-55.74586060054855,-0.661930958281475,8.513366958091316,72.0,-57.409147123679936,-0.0777519589534854,-0.1398340503944932,
BKoZWdiFpMdBdAQKsDTH4tbHbDhq3EtWAfZTEG5ZEpoL,1344.12838970592,593.3056313328001,-55.85945242458508,-0.005097796941966,14.468058278074857,75.0,-79.07731290772459,-0.0003523483831753,-0.0007244278960156,
EuKDoVcKBWK7oxZHMhkYc7UGp9AY2AFw14d8AS8Qwbzx,127728.21282770642,56347.79854226208,-55.88461053763426,-0.907304641265334,4.769024426931643,61.0,-57.61553140355239,-0.1902495269559958,-0.0938009166366411,2.0
AwvxNhV3yerbweWydzNxqW2VayUcdE2zmtfuRwP1LkWC,123341.08813523952,54128.52350258737,-56.11476733265302,-0.4958363085133455,9.678171728133291,68.0,-72.2651965460991,-0.0512324354683652,-0.0248180932141188,
6omQUpk1Jiu6au5SZGFa2CaHBdAaiRx6aU3CjiqptvcR,8888.775112757281,3898.411769032321,-56.142306228028296,-0.8096502397818229,5.835029418405207,68.0,-58.454628235400094,-0.138756839379074,-0.0543633562131117,23.0
Grp1R1DHThXVLtdedYYrSPR7yopSxFWwYiFYJAc2Yjh6,879782.1293233378,384432.5363629316,-56.30366615214063,-0.7592733897685716,6.163510250489114,63.0,-58.4829149875653,-0.1231884687314859,-0.0540249905940116,8.333333333333334
L4qpGa2sNWEMBLHx5wPs88pBUWniLfxgDSEx7FCqFdV,3059.11996585728,1324.25017613568,-56.71140096120501,-0.5185399354037604,8.691246424733219,70.0,-69.09483766918729,-0.0596623211520178,-0.0264532779624298,1.4
5GzELwwPnmqBrooyoJYToeqGDZD4389ogc7tUPDYDTvg,5982.03329432592,2571.51521323152,-57.01268972089048,-1.0199152737918415,3.3209284977743985,65.0,-57.74289986165704,-0.3071175047807752,-0.6013987037800285,
AniCBfQ8XLCBPNAKQSnSvSgPUoWDQFkPbH4zrqY3gnS,5906.011882286881,2530.1091301718407,-57.160446328256434,3.773001756533664,44.42412305235218,72.0,-90.97289707985615,0.0849313728058812,0.1064095587686608,
3qmtQeJCRrZFzpsdZhs6MNcQ2tfAF8LFtim3o47VpLjg,511587.3434249761,215162.90983176915,-57.942096770554166,-0.697668292537079,6.854716100967527,67.0,-61.52517766988961,-0.101779312558051,-0.0369838139065187,5.75
5STcHLayAHJRD5jqSaYJMTwXzbUaQh8AuVmzbWPHUVTv,32463.34453315824,13160.83334919456,-59.45940401873253,-0.735371035485789,6.903445137393211,69.0,-62.24458905368587,-0.1065223262951098,-0.0347065017974839,6.666666666666667
5kkfotLu7BoNZ6cqryaRmjHJzw8MT1aiDM4U4RNB1393,5839.190632454401,2351.51392222128,-59.7287694436367,-0.7630800476711798,7.786375956720527,60.0,-60.4313283907664,-0.0980019526301649,-0.0683073971323087,
EzyZW5oZFRXbkuhvydya22gvksJjmqeWXSATUvCdUiwB,11688.212710268645,4597.40482260432,-60.6663145464038,-0.4480103703931956,13.12085234091803,62.0,-60.91031394380694,-0.0341449136651018,-0.0344486381047754,
BKFComR3XSiVH7Jj2RuJ2aXAfV48wktpziU35HdvEyXT,159142.39058997552,62051.42470981297,-61.008864778407045,-0.7375051384330652,7.163624369296399,64.0,-64.51381180384934,-0.1029513972834817,-0.0424373563965094,2.5
HmxYMi1bUL4oQujMfyowQX9SD2vvEc6R9h39wevm8scg,15200.971635582722,5820.381255374401,-61.71046565372215,6.034874998758367,51.0293066843236,67.0,-94.88739864686248,0.1182629236193856,0.1860358599071475,
7CnGEVJ3HfMqMzvzycKN8cfeNxmUEV68Sgu2bd2ssYNu,367943.0984724519,140625.70267819587,-61.78058420934762,-0.8009076665443946,6.968910577037499,59.0,-64.63435298735067,-0.1149258062204698,-0.0560556872491211,5.75
Bz7NCvWBhnG2GgihZwhCt4CLzJZozi4RwBg16hCxk99b,3972.8278086432,1505.3021898936,-62.11005705762791,-0.6071227669393172,8.811984662394545,67.0,-72.28744583389852,-0.0688973926078463,-0.0323749207115897,1.75
7tQi84XrZGHuverzp5kWnHt4NJPm3DZjbMnM4RXJe98E,24002.2955093064,9059.32956569856,-62.25640350863113,-0.9725793619215124,6.297772769108317,71.0,-64.73025392322177,-0.1544322727380996,-0.0502294722045059,15.0
2ttJurqWkp6FZRzbu6HEc7bnKopxVAta2NVjzwQoRop5,1592.0923240934403,587.02758486384,-63.12854625449552,0.3506966664114185,19.36848153762332,73.0,-82.23713511079241,0.0181065648192497,0.0415664573994484,
9uQoAjgTfdREcBgj5EWRQLGtQBfPp2brgzGuF2fiZJrs,161.40922855824,58.94267179056001,-63.48246483980176,-0.7345938928153998,7.576118927168125,76.0,-66.78518376472383,-0.0969617689317323,,
2m55kLSuPwoJBofAbtg2dQYhLfJaUefW1bibJtdwayzJ,379570.555953782,137822.8487806263,-63.689794527316245,-0.9690642838353792,6.72124606397702,65.0,-65.58898626787219,-0.1441792600079241,-0.0594992693030225,1.0
6BCvQ8xJUgEovR1uCojysUxPM9jDKQHmt2SffLZsUkjb,77009.7629412821,27457.909545730563,-64.34489797525218,-0.9886834821418948,6.725867308774613,64.0,-65.07163183583461,-0.1469971732644875,-0.0632167230663216,
FF4PrAwqJRb4GE5G9PaFyiPaoz2L8wJBQwRZbMi5ou6n,8551.14666596112,2957.60729251248,-65.41274044233629,-1.271030930776283,4.013326359169615,57.0,-66.37853660577746,-0.3167026095129896,-0.7048555338024501,
54nm6cC2sbfy5SRE9nLKrmMKEjXByySkGYkVtNmQhcNq,2431.4635883928004,833.6292320846401,-65.71492017959152,-0.985092560946274,7.774924798794175,73.0,-67.29792146945057,-0.126701233315987,-0.0656406852319933,
tBgRxaMYuwvAYVh4sCsZWMZiMQCVfp4gVMAsR94LL2g,401044.9909142664,137472.49637141477,-65.72142789814745,-1.1186061426709943,6.1780918391328505,63.0,-68.10273701853369,-0.1810601350380703,-0.0832305494015222,
6zQ6sHDk2oYQvXwXdsr82GDXHAFZWd3CHm3JXXChqLeU,36347.45670132097,12448.7817753648,-65.75061117023802,-1.0696458656366177,6.518906579751359,71.0,-68.19359910725198,-0.1640836315953795,-0.0546848240756814,7.5
8vZVMNJgykUbiFcuXX8pUoy1wftbG7dnZ43QyFBcNJaq,217314.93281719103,72784.01200735345,-66.50758828958129,-1.128288020654682,6.317962330213278,60.0,-68.37077334959987,-0.1785841639572729,-0.0888819411183802,5.0
AFjMzsmC31yikibQ2vtz88d321DewvBXSsesayrQfLSZ,2645.8793952489605,885.1524022171201,-66.54600342681783,0.0140484246726499,16.159136608555478,66.0,-78.5661690094987,0.0008693796588867,0.000848886948152,
6WbEKBnQYJWLvtPpwhHRr9EZPhM8AQdfBbxg8VhkBefK,30898.06315911744,10086.361924167362,-67.35600586928354,-0.8424277915292154,7.751046342523288,72.0,-69.6068033661411,-0.1086856863321204,-0.0289378334145842,
BmSRykUkw99veZGskzLjpGG3QPEBDkhdFWJdjpYz86pZ,452.13856454208,147.25936694928004,-67.43047850863543,0.6079140846347093,19.598215693159627,72.0,-81.78335355297305,0.0310188485601211,0.0448496239051213,
5rCFQAK87FesXP1Gnhn66gwPUNZfXtyMJaCtj1ikgBni,821602.917656377,267197.8839690087,-67.4784645688466,-1.0375322004541423,6.857555225688001,56.0,-67.79113366867556,-0.1512976806322474,-0.0817215381919394,
A5gEJLdaXu5yokL8nhwWVm7CMzvpmCcVt9SvBgcC9CKi,5594.0663232792,1787.0991447964802,-68.0536654104434,-0.8864028473609897,9.030905187556524,63.0,-75.00506787372927,-0.0981521596065856,-0.0603468637385531,1.5
